date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:26:56	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.734.delayed	(from https://domains.google/intl/it_it/tld/me/)
08:26:56	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.735.delayed	(from https://domains.google/intl/it_it/tld/me/)
08:26:56	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.736.delayed	(from https://domains.google/intl/it_it/tld/design/)
08:26:56	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.737.delayed	(from https://domains.google/intl/it_it/tld/design/)
08:26:56	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.738.delayed	(from https://domains.google/intl/it_it/tld/biz/)
08:26:56	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.739.delayed	(from https://domains.google/intl/it_it/tld/biz/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.73a.delayed	(from https://domains.google/intl/it_it/tld/tech/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.73b.delayed	(from https://domains.google/intl/it_it/tld/tech/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.73c.delayed	(from https://domains.google/intl/it_it/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.73d.delayed	(from https://domains.google/intl/it_it/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings	D:/tn1/google/domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings.73e.delayed	(from https://domains.google/intl/it_it/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:26:57	0/-1	---M--	301	error ('')			https://domains.google/learn/how-to-choose-traditional-vs-new-domain-endings	D:/tn1/google/domains.google/learn/how-to-choose-traditional-vs-new-domain-endings.73f.delayed	(from https://domains.google/intl/it_it/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/learning-center/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learning-center/how-to-come-up-with-a-good-domain-name.740.delayed	(from https://domains.google/intl/it_it/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:26:57	0/-1	---M--	301	error ('')			https://domains.google/learn/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learn/how-to-come-up-with-a-good-domain-name.741.delayed	(from https://domains.google/intl/it_it/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.742.delayed	(from https://domains.google/intl/it_it/learn/top-5-reasons-to-get-more-than-one-domain-name/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.743.delayed	(from https://domains.google/intl/it_it/learn/top-5-reasons-to-get-more-than-one-domain-name/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.744.delayed	(from https://domains.google/intl/it_it/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.745.delayed	(from https://domains.google/intl/it_it/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:26:57	0/-1	---M--	301	error ('')			http://domains.google/tld	D:/tn1/google/domains.google/tld.746.delayed	(from https://domains.google/intl/it_it/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:26:57	0/-1	---M--	301	error ('')			https://domains.google/tld	D:/tn1/google/domains.google/tld.747.delayed	(from https://domains.google/intl/it_it/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:26:57	0/-1	---M--	301	error ('')			http://domains.google/learning-center/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learning-center/how-to-come-up-with-a-good-domain-name.748.delayed	(from https://domains.google/intl/it_it/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/learning-center/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learning-center/how-to-come-up-with-a-good-domain-name.749.delayed	(from https://domains.google/intl/it_it/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:26:57	0/-1	---M--	301	error ('')			https://domains.google/learn/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learn/how-to-come-up-with-a-good-domain-name.74a.delayed	(from https://domains.google/intl/it_it/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.74b.delayed	(from https://domains.google/intl/it_it/learn/why-and-how-to-transfer-your-domain/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.74c.delayed	(from https://domains.google/intl/it_it/learn/why-and-how-to-transfer-your-domain/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.74d.delayed	(from https://domains.google/intl/it_it/tld/)
08:26:57	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.74e.delayed	(from https://domains.google/intl/it_it/tld/)
08:26:57	76437/76437	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://domains.google/intl/it_it/learn/what-to-do-after-purchasing-your-domain/	D:/tn1/google/domains.google/intl/it_it/learn/what-to-do-after-purchasing-your-domain/index.html	(from https://domains.google/intl/it_it/learn/)
08:26:57	313828/313828	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://domains.google/intl/it_it/learn/out-of-beta/	D:/tn1/google/domains.google/intl/it_it/learn/out-of-beta/index.html	(from https://domains.google/intl/it_it/learn/)
08:26:57	309450/309450	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://domains.google/intl/it_it/support/tld-or-country/request/	D:/tn1/google/domains.google/intl/it_it/support/tld-or-country/request/index.html	(from https://domains.google/intl/it_it/support/)
08:26:57	56750/56750	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://domains.google/intl/it_it/tld/studio/	D:/tn1/google/domains.google/intl/it_it/tld/studio/index.html	(from https://domains.google/intl/it_it/tld/)
08:26:57	2433/2433	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Aug%202023%2001:26:57%20GMT	https://domains.google/intl/it_it/tld/[[item.url]]	D:/tn1/google/domains.google/intl/it_it/tld/[[item.74f.delayed	(from https://domains.google/intl/it_it/tld/)
08:26:58	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.750.delayed	(from https://domains.google/intl/it_it/learn/how-to-come-up-with-a-good-domain-name/)
08:26:58	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.751.delayed	(from https://domains.google/intl/it_it/learn/how-to-come-up-with-a-good-domain-name/)
08:26:58	0/-1	---M--	301	error ('')			http://domains.google/tld	D:/tn1/google/domains.google/tld.752.delayed	(from https://domains.google/intl/it_it/learn/how-to-come-up-with-a-good-domain-name/)
08:26:58	0/-1	---M--	301	error ('')			https://domains.google/tld	D:/tn1/google/domains.google/tld.753.delayed	(from https://domains.google/intl/it_it/learn/how-to-come-up-with-a-good-domain-name/)
08:26:58	0/-1	---M--	301	error ('')			http://domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings	D:/tn1/google/domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings.754.delayed	(from https://domains.google/intl/it_it/learn/how-to-come-up-with-a-good-domain-name/)
08:26:58	0/-1	---M--	302	error ('')			https://domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings	D:/tn1/google/domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings.755.delayed	(from https://domains.google/intl/it_it/learn/how-to-come-up-with-a-good-domain-name/)
08:26:58	0/-1	---M--	301	error ('')			https://domains.google/learn/how-to-choose-traditional-vs-new-domain-endings	D:/tn1/google/domains.google/learn/how-to-choose-traditional-vs-new-domain-endings.756.delayed	(from https://domains.google/intl/it_it/learn/how-to-come-up-with-a-good-domain-name/)
08:26:58	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.757.delayed	(from https://domains.google/intl/ja_jp/get-started/domain-search/)
08:26:58	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.758.delayed	(from https://domains.google/intl/ja_jp/get-started/domain-search/)
08:26:58	2433/2433	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Aug%202023%2001:26:58%20GMT	https://domains.google/intl/ja_jp/get-started/domain-search/[[item.url]]	D:/tn1/google/domains.google/intl/ja_jp/get-started/domain-search/[[item.759.delayed	(from https://domains.google/intl/ja_jp/get-started/domain-search/)
08:26:58	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.75a.delayed	(from https://domains.google/intl/ja_jp/get-started/email/)
08:26:58	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.75b.delayed	(from https://domains.google/intl/ja_jp/get-started/email/)
08:26:59	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.75c.delayed	(from https://domains.google/intl/ja_jp/get-started/website-design/)
08:26:59	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.75d.delayed	(from https://domains.google/intl/ja_jp/get-started/website-design/)
08:27:04	71937/71937	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://domains.google/intl/ja_jp/learn/how-to-choose-a-website-builder/	D:/tn1/google/domains.google/intl/ja_jp/learn/how-to-choose-a-website-builder/index.html	(from https://domains.google/intl/ja_jp/get-started/website-design/)
08:27:04	65671/65671	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202023%2022:48:00%20GMT	https://domains.google/intl/ja_jp/learn/how-to-use-email-forwarding/	D:/tn1/google/domains.google/intl/ja_jp/learn/how-to-use-email-forwarding/index.html	(from https://domains.google/intl/ja_jp/get-started/email/)
08:27:04	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.75e.delayed	(from https://domains.google/intl/ja_jp/get-started/website-design/google-sites/)
08:27:04	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.75f.delayed	(from https://domains.google/intl/ja_jp/get-started/website-design/google-sites/)
08:27:04	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.760.delayed	(from https://domains.google/intl/ja_jp/get-started/online-ads/)
08:27:04	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.761.delayed	(from https://domains.google/intl/ja_jp/get-started/online-ads/)
08:27:04	76745/76745	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202023%2022:48:00%20GMT	https://domains.google/intl/ja_jp/learn/5-things-to-watch-out-for-when-buying-a-domain/	D:/tn1/google/domains.google/intl/ja_jp/learn/5-things-to-watch-out-for-when-buying-a-domain/index.html	(from https://domains.google/intl/ja_jp/get-started/domain-search/)
08:27:05	68516/68516	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2015:28:00%20GMT	https://domains.google/intl/ja_jp/learn/when-to-upgrade-to-google-workspace/	D:/tn1/google/domains.google/intl/ja_jp/learn/when-to-upgrade-to-google-workspace/index.html	(from https://domains.google/intl/ja_jp/get-started/email/)
08:27:05	71003/71003	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2015:28:00%20GMT	https://domains.google/intl/ja_jp/learn/how-to-choose-a-web-host-in-4-steps/	D:/tn1/google/domains.google/intl/ja_jp/learn/how-to-choose-a-web-host-in-4-steps/index.html	(from https://domains.google/intl/ja_jp/get-started/website-design/)
08:27:05	77452/77452	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://domains.google/intl/ja_jp/learn/how-to-get-people-to-visit-your-website/	D:/tn1/google/domains.google/intl/ja_jp/learn/how-to-get-people-to-visit-your-website/index.html	(from https://domains.google/intl/ja_jp/get-started/online-ads/)
08:27:05	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.762.delayed	(from https://domains.google/intl/ja_jp/features/)
08:27:05	66928/66928	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202023%2022:48:00%20GMT	https://domains.google/intl/ja_jp/learn/introducing-reports/	D:/tn1/google/domains.google/intl/ja_jp/learn/introducing-reports/index.html	(from https://domains.google/intl/ja_jp/get-started/online-ads/)
08:27:05	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.763.delayed	(from https://domains.google/intl/ja_jp/features/)
08:27:05	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.764.delayed	(from https://domains.google/intl/ja_jp/learn/)
08:27:05	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.765.delayed	(from https://domains.google/intl/ja_jp/learn/)
08:27:05	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.766.delayed	(from https://domains.google/intl/ja_jp/support/)
08:27:05	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.767.delayed	(from https://domains.google/intl/ja_jp/support/)
08:27:09	69774/69774	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://domains.google/intl/ja_jp/learn/web-terms-101/	D:/tn1/google/domains.google/intl/ja_jp/learn/web-terms-101/index.html	(from https://domains.google/intl/ja_jp/learn/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.768.delayed	(from https://domains.google/intl/ja_jp/learn/why-domains/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.769.delayed	(from https://domains.google/intl/ja_jp/learn/why-domains/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.76a.delayed	(from https://domains.google/intl/ja_jp/tld/com/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.76b.delayed	(from https://domains.google/intl/ja_jp/tld/com/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.76c.delayed	(from https://domains.google/intl/ja_jp/tld/org/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.76d.delayed	(from https://domains.google/intl/ja_jp/tld/org/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.76e.delayed	(from https://domains.google/intl/ja_jp/tld/net/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.76f.delayed	(from https://domains.google/intl/ja_jp/tld/net/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.770.delayed	(from https://domains.google/intl/ja_jp/tld/dev/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.771.delayed	(from https://domains.google/intl/ja_jp/tld/dev/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.772.delayed	(from https://domains.google/intl/ja_jp/tld/app/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.773.delayed	(from https://domains.google/intl/ja_jp/tld/app/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.774.delayed	(from https://domains.google/intl/ja_jp/tld/co/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.775.delayed	(from https://domains.google/intl/ja_jp/tld/co/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.776.delayed	(from https://domains.google/intl/ja_jp/tld/me/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.777.delayed	(from https://domains.google/intl/ja_jp/tld/me/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.778.delayed	(from https://domains.google/intl/ja_jp/tld/design/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.779.delayed	(from https://domains.google/intl/ja_jp/tld/design/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.77a.delayed	(from https://domains.google/intl/ja_jp/tld/biz/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.77b.delayed	(from https://domains.google/intl/ja_jp/tld/biz/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.77c.delayed	(from https://domains.google/intl/ja_jp/tld/tech/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.77d.delayed	(from https://domains.google/intl/ja_jp/tld/tech/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.77e.delayed	(from https://domains.google/intl/ja_jp/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.77f.delayed	(from https://domains.google/intl/ja_jp/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/learning-center/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learning-center/how-to-come-up-with-a-good-domain-name.780.delayed	(from https://domains.google/intl/ja_jp/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:27:09	0/-1	---M--	301	error ('')			https://domains.google/learn/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learn/how-to-come-up-with-a-good-domain-name.781.delayed	(from https://domains.google/intl/ja_jp/learn/what-to-do-if-the-domain-name-you-want-is-taken/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.782.delayed	(from https://domains.google/intl/ja_jp/learn/top-5-reasons-to-get-more-than-one-domain-name/)
08:27:09	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.783.delayed	(from https://domains.google/intl/ja_jp/learn/top-5-reasons-to-get-more-than-one-domain-name/)
08:27:10	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.784.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:27:10	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.785.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:27:10	0/-1	---M--	301	error ('')			http://domains.google/tld	D:/tn1/google/domains.google/tld.786.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:27:10	0/-1	---M--	301	error ('')			https://domains.google/tld	D:/tn1/google/domains.google/tld.787.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:27:10	0/-1	---M--	301	error ('')			http://domains.google/learning-center/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learning-center/how-to-come-up-with-a-good-domain-name.788.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:27:10	0/-1	---M--	302	error ('')			https://domains.google/learning-center/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learning-center/how-to-come-up-with-a-good-domain-name.789.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:27:10	0/-1	---M--	301	error ('')			https://domains.google/learn/how-to-come-up-with-a-good-domain-name	D:/tn1/google/domains.google/learn/how-to-come-up-with-a-good-domain-name.78a.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-choose-traditional-vs-new-domain-endings/)
08:27:10	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.78b.delayed	(from https://domains.google/intl/ja_jp/learn/why-and-how-to-transfer-your-domain/)
08:27:10	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.78c.delayed	(from https://domains.google/intl/ja_jp/learn/why-and-how-to-transfer-your-domain/)
08:27:10	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.78d.delayed	(from https://domains.google/intl/ja_jp/tld/)
08:27:10	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.78e.delayed	(from https://domains.google/intl/ja_jp/tld/)
08:27:10	73347/73347	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jun%202023%2018:58:00%20GMT	https://domains.google/intl/ja_jp/learn/what-to-do-after-purchasing-your-domain/	D:/tn1/google/domains.google/intl/ja_jp/learn/what-to-do-after-purchasing-your-domain/index.html	(from https://domains.google/intl/ja_jp/learn/)
08:27:10	310349/310349	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jul%202023%2022:48:00%20GMT	https://domains.google/intl/ja_jp/learn/out-of-beta/	D:/tn1/google/domains.google/intl/ja_jp/learn/out-of-beta/index.html	(from https://domains.google/intl/ja_jp/learn/)
08:27:10	306209/306209	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2015:28:00%20GMT	https://domains.google/intl/ja_jp/support/tld-or-country/request/	D:/tn1/google/domains.google/intl/ja_jp/support/tld-or-country/request/index.html	(from https://domains.google/intl/ja_jp/support/)
08:27:10	2433/2433	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Aug%202023%2001:27:10%20GMT	https://domains.google/intl/ja_jp/tld/[[item.url]]	D:/tn1/google/domains.google/intl/ja_jp/tld/[[item.78f.delayed	(from https://domains.google/intl/ja_jp/tld/)
08:27:11	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.790.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-come-up-with-a-good-domain-name/)
08:27:11	0/-1	---M--	302	error ('')			https://domains.google/apple-touch-icon-precomposed.png	D:/tn1/google/domains.google/apple-touch-icon-precomposed.791.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-come-up-with-a-good-domain-name/)
08:27:11	0/-1	---M--	301	error ('')			http://domains.google/tld	D:/tn1/google/domains.google/tld.792.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-come-up-with-a-good-domain-name/)
08:27:11	0/-1	---M--	301	error ('')			https://domains.google/tld	D:/tn1/google/domains.google/tld.793.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-come-up-with-a-good-domain-name/)
08:27:11	0/-1	---M--	301	error ('')			http://domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings	D:/tn1/google/domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings.794.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-come-up-with-a-good-domain-name/)
08:27:11	0/-1	---M--	302	error ('')			https://domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings	D:/tn1/google/domains.google/learning-center/how-to-choose-traditional-vs-new-domain-endings.795.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-come-up-with-a-good-domain-name/)
08:27:11	0/-1	---M--	301	error ('')			https://domains.google/learn/how-to-choose-traditional-vs-new-domain-endings	D:/tn1/google/domains.google/learn/how-to-choose-traditional-vs-new-domain-endings.796.delayed	(from https://domains.google/intl/ja_jp/learn/how-to-come-up-with-a-good-domain-name/)
